2245
6.58 76.00 90.0 0.0 182 2006
6.58 76.00 100.0 0.0 182 2006
6.58 76.00 115.0 0.0 182 2006
6.58 76.00 135.0 0.0 182 2006
6.58 76.00 160.0 0.0 182 2006
6.58 76.00 190.0 0.0 182 2006
6.58 76.00 230.0 0.0 182 2006
6.58 76.00 280.0 0.0 182 2006
6.67 76.00 10.0 0.0 182 2006
6.67 76.00 20.0 0.0 182 2006
6.67 76.00 30.0 0.0 182 2006
6.67 76.00 40.0 0.0 182 2006
6.67 76.00 50.0 0.0 182 2006
6.67 76.00 60.0 0.0 182 2006
6.67 76.00 70.0 0.0 182 2006
6.67 76.00 80.0 0.0 182 2006
6.67 76.00 90.0 0.0 182 2006
6.67 76.00 100.0 0.0 182 2006
6.67 76.00 115.0 0.0 182 2006
6.67 76.00 135.0 0.0 182 2006
6.67 76.00 160.0 0.0 182 2006
6.67 76.00 190.0 0.0 182 2006
6.67 76.00 230.0 0.0 182 2006
6.67 76.00 280.0 0.0 182 2006
6.75 76.00 10.0 0.0 182 2006
6.75 76.00 20.0 0.0 182 2006
6.75 76.00 30.0 0.0 182 2006
6.75 76.00 40.0 0.0 182 2006
6.75 76.00 50.0 0.0 182 2006
6.75 76.00 60.0 0.0 182 2006
6.75 76.00 70.0 0.0 182 2006
6.75 76.00 80.0 0.0 182 2006
6.75 76.00 90.0 0.0 182 2006
6.75 76.00 100.0 0.0 182 2006
6.75 76.00 115.0 0.0 182 2006
6.75 76.00 135.0 0.0 182 2006
6.75 76.00 160.0 0.0 182 2006
6.75 76.00 190.0 0.0 182 2006
6.75 76.00 230.0 0.0 182 2006
6.75 76.00 280.0 0.0 182 2006
6.83 76.00 10.0 0.0 182 2006
6.83 76.00 20.0 0.0 182 2006
6.83 76.00 30.0 0.0 182 2006
6.83 76.00 40.0 0.0 182 2006
6.83 76.00 50.0 0.0 182 2006
6.83 76.00 60.0 0.0 182 2006
6.83 76.00 70.0 0.0 182 2006
6.83 76.00 80.0 0.0 182 2006
6.83 76.00 90.0 0.0 182 2006
6.83 76.00 100.0 0.0 182 2006
6.83 76.00 115.0 0.0 182 2006
6.83 76.00 135.0 0.0 182 2006
6.83 76.00 160.0 0.0 182 2006
6.83 76.00 190.0 0.0 182 2006
6.83 76.00 230.0 0.0 182 2006
6.83 76.00 340.0 0.0 182 2006
6.92 76.00 10.0 0.0 182 2006
6.92 76.00 20.0 0.0 182 2006
6.92 76.00 30.0 0.0 182 2006
6.92 76.00 40.0 0.0 182 2006
6.92 76.00 50.0 0.0 182 2006
6.92 76.00 60.0 0.0 182 2006
6.92 76.00 70.0 0.0 182 2006
6.92 76.00 80.0 0.0 182 2006
6.92 76.00 90.0 0.0 182 2006
6.92 76.00 100.0 0.0 182 2006
6.92 76.00 115.0 0.0 182 2006
6.92 76.00 135.0 0.0 182 2006
6.92 76.00 160.0 0.0 182 2006
6.92 76.00 190.0 0.0 182 2006
6.92 76.00 230.0 0.0 182 2006
6.92 76.00 280.0 0.0 182 2006
6.92 76.00 340.0 0.0 182 2006
7.00 76.00 10.0 0.0 182 2006
7.00 76.00 20.0 0.0 182 2006
7.00 76.00 30.0 0.0 182 2006
7.00 76.00 40.0 0.0 182 2006
7.00 76.00 50.0 0.0 182 2006
7.00 76.00 60.0 0.0 182 2006
7.00 76.00 70.0 0.0 182 2006
7.00 76.00 80.0 0.0 182 2006
7.00 76.00 90.0 0.0 182 2006
7.00 76.00 100.0 0.0 182 2006
7.00 76.00 115.0 0.0 182 2006
7.00 76.00 135.0 0.0 182 2006
7.00 76.00 160.0 0.0 182 2006
7.00 76.00 190.0 0.0 182 2006
7.00 76.00 230.0 0.0 182 2006
7.00 76.00 280.0 0.0 182 2006
7.00 76.00 340.0 0.0 182 2006
7.08 76.00 10.0 0.0 182 2006
7.08 76.00 20.0 0.0 182 2006
7.08 76.00 30.0 0.0 182 2006
7.08 76.00 40.0 0.0 182 2006
7.08 76.00 50.0 0.0 182 2006
7.08 76.00 60.0 0.0 182 2006
7.08 76.00 70.0 0.0 182 2006
7.08 76.00 80.0 0.0 182 2006
7.08 76.00 90.0 0.0 182 2006
7.08 76.00 100.0 0.0 182 2006
7.08 76.00 115.0 0.0 182 2006
7.08 76.00 135.0 0.0 182 2006
7.08 76.00 160.0 0.0 182 2006
7.08 76.00 190.0 0.0 182 2006
7.08 76.00 230.0 0.0 182 2006
7.08 76.00 280.0 0.0 182 2006
7.08 76.00 340.0 0.0 182 2006
7.17 76.00 10.0 0.0 182 2006
7.17 76.00 20.0 0.0 182 2006
7.17 76.00 30.0 0.0 182 2006
7.17 76.00 40.0 0.0 182 2006
7.17 76.00 50.0 0.0 182 2006
7.17 76.00 60.0 0.0 182 2006
7.17 76.00 70.0 0.0 182 2006
7.17 76.00 80.0 0.0 182 2006
7.17 76.00 90.0 0.0 182 2006
7.17 76.00 100.0 0.0 182 2006
7.17 76.00 115.0 0.0 182 2006
7.17 76.00 135.0 0.0 182 2006
7.17 76.00 160.0 0.0 182 2006
7.17 76.00 190.0 0.0 182 2006
7.17 76.00 230.0 0.0 182 2006
7.17 76.00 280.0 0.0 182 2006
7.17 76.00 340.0 0.0 182 2006
7.25 76.00 10.0 0.0 182 2006
7.25 76.00 20.0 0.0 182 2006
7.25 76.00 30.0 0.0 182 2006
7.25 76.00 40.0 0.0 182 2006
7.25 76.00 50.0 0.0 182 2006
7.25 76.00 60.0 0.0 182 2006
7.25 76.00 70.0 0.0 182 2006
7.25 76.00 80.0 0.0 182 2006
7.25 76.00 90.0 0.0 182 2006
7.25 76.00 100.0 0.0 182 2006
7.25 76.00 115.0 0.0 182 2006
7.25 76.00 135.0 0.0 182 2006
7.25 76.00 160.0 0.0 182 2006
7.25 76.00 190.0 0.0 182 2006
7.25 76.00 230.0 0.0 182 2006
7.25 76.00 280.0 0.0 182 2006
7.25 76.00 340.0 0.0 182 2006
7.25 76.00 410.0 0.0 182 2006
7.33 76.00 10.0 0.0 182 2006
7.33 76.00 20.0 0.0 182 2006
7.33 76.00 30.0 0.0 182 2006
7.33 76.00 40.0 0.0 182 2006
7.33 76.00 50.0 0.0 182 2006
7.33 76.00 60.0 0.0 182 2006
7.33 76.00 70.0 0.0 182 2006
7.33 76.00 80.0 0.0 182 2006
7.33 76.00 90.0 0.0 182 2006
7.33 76.00 100.0 0.0 182 2006
7.33 76.00 115.0 0.0 182 2006
7.33 76.00 135.0 0.0 182 2006
7.33 76.00 160.0 0.0 182 2006
7.33 76.00 190.0 0.0 182 2006
7.33 76.00 230.0 0.0 182 2006
7.33 76.00 280.0 0.0 182 2006
7.33 76.00 340.0 0.0 182 2006
7.33 76.00 410.0 0.0 182 2006
7.42 76.00 10.0 0.0 182 2006
7.42 76.00 20.0 0.0 182 2006
7.42 76.00 30.0 0.0 182 2006
7.42 76.00 40.0 0.0 182 2006
7.42 76.00 50.0 0.0 182 2006
7.42 76.00 60.0 0.0 182 2006
7.42 76.00 70.0 0.0 182 2006
7.42 76.00 80.0 0.0 182 2006
7.42 76.00 90.0 0.0 182 2006
7.42 76.00 100.0 0.0 182 2006
7.42 76.00 115.0 0.0 182 2006
7.42 76.00 135.0 0.0 182 2006
7.42 76.00 160.0 0.0 182 2006
7.42 76.00 190.0 0.0 182 2006
7.42 76.00 230.0 0.0 182 2006
7.42 76.00 280.0 0.0 182 2006
7.42 76.00 340.0 0.0 182 2006
7.42 76.00 410.0 0.0 182 2006
7.50 76.00 10.0 0.0 182 2006
7.50 76.00 20.0 0.0 182 2006
7.50 76.00 30.0 0.0 182 2006
7.50 76.00 40.0 0.0 182 2006
7.50 76.00 50.0 0.0 182 2006
7.50 76.00 60.0 0.0 182 2006
7.50 76.00 70.0 0.0 182 2006
7.50 76.00 80.0 0.0 182 2006
7.50 76.00 90.0 0.0 182 2006
7.50 76.00 100.0 0.0 182 2006
7.50 76.00 115.0 0.0 182 2006
7.50 76.00 135.0 0.0 182 2006
7.50 76.00 160.0 0.0 182 2006
7.50 76.00 190.0 0.0 182 2006
7.50 76.00 230.0 0.0 182 2006
7.50 76.00 280.0 0.0 182 2006
7.50 76.00 340.0 0.0 182 2006
7.50 76.00 410.0 0.0 182 2006
7.58 76.00 10.0 0.0 182 2006
7.58 76.00 20.0 0.0 182 2006
7.58 76.00 30.0 0.0 182 2006
7.58 76.00 40.0 0.0 182 2006
7.58 76.00 50.0 0.0 182 2006
7.58 76.00 60.0 0.0 182 2006
7.58 76.00 70.0 0.0 182 2006
7.58 76.00 80.0 0.0 182 2006
7.58 76.00 90.0 0.0 182 2006
7.58 76.00 100.0 0.0 182 2006
7.58 76.00 115.0 0.0 182 2006
7.58 76.00 135.0 0.0 182 2006
7.58 76.00 160.0 0.0 182 2006
7.58 76.00 190.0 0.0 182 2006
7.58 76.00 230.0 0.0 182 2006
7.58 76.00 280.0 0.0 182 2006
7.58 76.00 340.0 0.0 182 2006
7.58 76.00 410.0 0.0 182 2006
7.58 76.00 490.0 0.0 182 2006
7.67 76.00 10.0 0.0 182 2006
7.67 76.00 20.0 0.0 182 2006
7.67 76.00 30.0 0.0 182 2006
7.67 76.00 40.0 0.0 182 2006
7.67 76.00 50.0 0.0 182 2006
7.67 76.00 60.0 0.0 182 2006
7.67 76.00 70.0 0.0 182 2006
7.67 76.00 80.0 0.0 182 2006
7.67 76.00 90.0 0.0 182 2006
7.67 76.00 100.0 0.0 182 2006
7.67 76.00 115.0 0.0 182 2006
7.67 76.00 135.0 0.0 182 2006
7.67 76.00 160.0 0.0 182 2006
7.67 76.00 190.0 0.0 182 2006
7.67 76.00 230.0 0.0 182 2006
7.67 76.00 280.0 0.0 182 2006
7.67 76.00 340.0 0.0 182 2006
7.67 76.00 410.0 0.0 182 2006
7.67 76.00 490.0 0.0 182 2006
7.75 76.00 10.0 0.0 182 2006
7.75 76.00 20.0 0.0 182 2006
7.75 76.00 30.0 0.0 182 2006
7.75 76.00 40.0 0.0 182 2006
7.75 76.00 50.0 0.0 182 2006
7.75 76.00 60.0 0.0 182 2006
7.75 76.00 70.0 0.0 182 2006
7.75 76.00 80.0 0.0 182 2006
7.75 76.00 90.0 0.0 182 2006
7.75 76.00 100.0 0.0 182 2006
7.75 76.00 115.0 0.0 182 2006
7.75 76.00 135.0 0.0 182 2006
7.75 76.00 160.0 0.0 182 2006
7.75 76.00 190.0 0.0 182 2006
7.75 76.00 230.0 0.0 182 2006
7.75 76.00 280.0 0.0 182 2006
7.75 76.00 340.0 0.0 182 2006
7.75 76.00 410.0 0.0 182 2006
7.75 76.00 490.0 0.0 182 2006
7.83 76.00 10.0 0.0 182 2006
7.83 76.00 20.0 0.0 182 2006
7.83 76.00 30.0 0.0 182 2006
7.83 76.00 40.0 0.0 182 2006
7.83 76.00 50.0 0.0 182 2006
7.83 76.00 60.0 0.0 182 2006
7.83 76.00 70.0 0.0 182 2006
7.83 76.00 80.0 0.0 182 2006
7.83 76.00 90.0 0.0 182 2006
7.83 76.00 100.0 0.0 182 2006
7.83 76.00 115.0 0.0 182 2006
7.83 76.00 135.0 0.0 182 2006
7.83 76.00 160.0 0.0 182 2006
7.83 76.00 190.0 0.0 182 2006
7.83 76.00 230.0 0.0 182 2006
7.83 76.00 280.0 0.0 182 2006
7.83 76.00 340.0 0.0 182 2006
7.83 76.00 410.0 0.0 182 2006
7.83 76.00 490.0 0.0 182 2006
7.92 76.00 10.0 0.0 182 2006
7.92 76.00 20.0 0.0 182 2006
7.92 76.00 30.0 0.0 182 2006
7.92 76.00 40.0 0.0 182 2006
7.92 76.00 50.0 0.0 182 2006
7.92 76.00 60.0 0.0 182 2006
7.92 76.00 70.0 0.0 182 2006
7.92 76.00 80.0 0.0 182 2006
7.92 76.00 90.0 0.0 182 2006
7.92 76.00 100.0 0.0 182 2006
7.92 76.00 115.0 0.0 182 2006
7.92 76.00 135.0 0.0 182 2006
7.92 76.00 160.0 0.0 182 2006
7.92 76.00 190.0 0.0 182 2006
7.92 76.00 230.0 0.0 182 2006
7.92 76.00 280.0 0.0 182 2006
7.92 76.00 340.0 0.0 182 2006
7.92 76.00 410.0 0.0 182 2006
7.92 76.00 490.0 0.0 182 2006
8.00 76.00 10.0 0.0 182 2006
8.00 76.00 20.0 0.0 182 2006
8.00 76.00 30.0 0.0 182 2006
8.00 76.00 40.0 0.0 182 2006
8.00 76.00 50.0 0.0 182 2006
8.00 76.00 60.0 0.0 182 2006
8.00 76.00 70.0 0.0 182 2006
8.00 76.00 80.0 0.0 182 2006
8.00 76.00 90.0 0.0 182 2006
8.00 76.00 100.0 0.0 182 2006
8.00 76.00 115.0 0.0 182 2006
8.00 76.00 135.0 0.0 182 2006
8.00 76.00 160.0 0.0 182 2006
8.00 76.00 190.0 0.0 182 2006
8.00 76.00 230.0 0.0 182 2006
8.00 76.00 280.0 0.0 182 2006
8.00 76.00 340.0 0.0 182 2006
8.00 76.00 410.0 0.0 182 2006
8.00 76.00 490.0 0.0 182 2006
8.08 76.00 10.0 0.0 182 2006
8.08 76.00 20.0 0.0 182 2006
8.08 76.00 30.0 0.0 182 2006
8.08 76.00 40.0 0.0 182 2006
8.08 76.00 50.0 0.0 182 2006
8.08 76.00 60.0 0.0 182 2006
8.08 76.00 70.0 0.0 182 2006
8.08 76.00 80.0 0.0 182 2006
8.08 76.00 90.0 0.0 182 2006
8.08 76.00 100.0 0.0 182 2006
8.08 76.00 115.0 0.0 182 2006
8.08 76.00 135.0 0.0 182 2006
8.08 76.00 160.0 0.0 182 2006
8.08 76.00 190.0 0.0 182 2006
8.08 76.00 230.0 0.0 182 2006
8.08 76.00 280.0 0.0 182 2006
8.08 76.00 340.0 0.0 182 2006
